id,title,year,km,price,date,url
60094939.0,SEAT Alhambra 2.0 TDI Eco SS Style Trav,2020,98683,25495,2025-05-28,https://www.coches.net/seat-alhambra-2.0-tdi-110kw-150cv-eco-ss-style-trav-5p-diesel-2018-en-madrid-60094939-covo.aspx
59426055.0,SEAT Alhambra 2.0 TDI Eco SS Style Travel Ed,2021,71500,28800,2025-05-28,https://www.coches.net/seat-alhambra-20-tdi-110kw-eco-ss-style-travel-ed-5p-diesel-2020-en-cordoba-59426055-covo.aspx
60138690.0,SEAT Alhambra 2.0 TDI Eco SS Style,2021,110000,22950,2025-05-29,https://www.coches.net/seat-alhambra-2.0-tdi-110kw-150cv-eco-ss-style-5p-diesel-2020-en-avila-60138690-covo.aspx
60390387.0,VOLKSWAGEN Sharan Advance 2.0 TDI,2020,99900,27900,2025-05-29,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-5p-diesel-2019-en-valencia-60390387-covo.aspx
60367377.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG 4Motion,2020,92500,38900,2025-05-29,https://www.coches.net/volkswagen-sharan-sport-2.0-tdi-130kw-177cv-dsg-4motion-5p-diesel-2020-en-tarragona-60367377-covo.aspx
60571867.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,58759,32990,2025-05-29,https://www.coches.net/volkswagen-sharan-advance-2.0-tdi-110kw-150cv-dsg-5p-diesel-2020-en-barcelona-60571867-covo.aspx
60570236.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,58759,32990,2025-05-29,https://www.coches.net/volkswagen-sharan-advance-2.0-tdi-110kw-150cv-dsg-5p-diesel-2020-en-valencia-60570236-covo.aspx
60435131.0,VOLKSWAGEN Sharan Edition 2.0 TDI DSG,2020,93696,27470,2025-05-29,https://www.coches.net/volkswagen-sharan-edition-2.0-tdi-110kw-150cv-dsg-5p-diesel-2019-en-vizcaya-60435131-covo.aspx
60572030.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG,2020,68800,32750,2025-05-29,https://www.coches.net/volkswagen-sharan-sport-2.0-tdi-130kw-177cv-dsg-5p-diesel-2020-en-madrid-60572030-covo.aspx
60556428.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG,2020,113780,32995,2025-05-29,https://www.coches.net/volkswagen-sharan-sport-2.0-tdi-110kw-150cv-dsg-5p-diesel-2020-en-zaragoza-60556428-covo.aspx
60399339.0,SEAT Alhambra 2.0 TDI DSG StSp Style,2020,97298,25490,2025-05-29,https://www.coches.net/seat-alhambra-20-tdi-110kw-150cv-dsg-stsp-style-5p-diesel-2020-en-baleares-60399339-covo.aspx
60005027.0,SEAT Alhambra 2.0 TDI DSG StSp Style GO,2020,85858,26990,2025-05-29,https://www.coches.net/seat-alhambra-20-tdi-110kw-dsg-stsp-style-go-5p-diesel-2021-en-barcelona-60005027-covo.aspx
60572132.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,58759,32990,2025-05-29,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-zaragoza-60572132-covo.aspx
60421276.0,VOLKSWAGEN Sharan Advance 2.0 TDI,2020,98477,30900,2025-05-29,https://www.coches.net/volkswagen-sharan-advance-2.0-tdi-110kw-150cv-5p-diesel-2020-en-valladolid-60421276-covo.aspx
58303799.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,91350,29990,2025-05-29,https://www.coches.net/volkswagen-sharan-advance-2.0-tdi-110kw-150cv-dsg-5p-diesel-2020-en-valencia-58303799-covo.aspx
59766760.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG,2020,58000,37995,2025-05-29,https://www.coches.net/volkswagen-sharan-sport-2.0-tdi-130kw-177cv-dsg-5p-diesel-2021-en-madrid-59766760-covo.aspx
60200721.0,VOLKSWAGEN Sharan Sport 2.0 TDI,2020,120000,22500,2025-05-29,https://www.coches.net/volkswagen-sharan-sport-20-tdi-110kw-150cv-5p-diesel-2020-en-madrid-60200721-covo.aspx
59763029.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,105000,29990,2025-05-29,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2020-en-alicante-59763029-covo.aspx
59426055.0,SEAT Alhambra 2.0 TDI Eco SS Style Travel Ed,2021,71500,28800,2025-05-29,https://www.coches.net/seat-alhambra-20-tdi-110kw-eco-ss-style-travel-ed-5p-diesel-2020-en-cordoba-59426055-covo.aspx
60556428.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG,2020,113780,32995,2025-05-30,https://www.coches.net/volkswagen-sharan-sport-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-zaragoza-60556428-covo.aspx
60390387.0,VOLKSWAGEN Sharan Advance 2.0 TDI,2020,99900,27900,2025-05-30,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-5p-diesel-2019-en-valencia-60390387-covo.aspx
60367377.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG 4Motion,2020,92500,38900,2025-05-30,https://www.coches.net/volkswagen-sharan-sport-2.0-tdi-130kw-177cv-dsg-4motion-5p-diesel-2020-en-tarragona-60367377-covo.aspx
60679455.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,84622,31999,2025-05-30,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-guipuzcoa-60679455-covo.aspx
60679419.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,84622,31999,2025-05-30,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-guipuzcoa-60679419-covo.aspx
60678481.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG,2020,104667,32990,2025-05-30,https://www.coches.net/volkswagen-sharan-sport-20-tdi-110kw-150cv-dsg-5p-diesel-2020-en-sevilla-60678481-covo.aspx
60138690.0,SEAT Alhambra 2.0 TDI Eco SS Style,2021,110000,22950,2025-05-30,https://www.coches.net/seat-alhambra-2.0-tdi-110kw-150cv-eco-ss-style-5p-diesel-2020-en-avila-60138690-covo.aspx
60571867.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,58759,32990,2025-05-30,https://www.coches.net/volkswagen-sharan-advance-2.0-tdi-110kw-150cv-dsg-5p-diesel-2020-en-barcelona-60571867-covo.aspx
60570236.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,58759,32990,2025-05-30,https://www.coches.net/volkswagen-sharan-advance-2.0-tdi-110kw-150cv-dsg-5p-diesel-2020-en-valencia-60570236-covo.aspx
60435131.0,VOLKSWAGEN Sharan Edition 2.0 TDI DSG,2020,93696,27470,2025-05-30,https://www.coches.net/volkswagen-sharan-edition-2.0-tdi-110kw-150cv-dsg-5p-diesel-2019-en-vizcaya-60435131-covo.aspx
60572030.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG,2020,68800,32750,2025-05-30,https://www.coches.net/volkswagen-sharan-sport-2.0-tdi-130kw-177cv-dsg-5p-diesel-2020-en-madrid-60572030-covo.aspx
60399339.0,SEAT Alhambra 2.0 TDI DSG StSp Style,2020,97298,25490,2025-05-30,https://www.coches.net/seat-alhambra-20-tdi-110kw-150cv-dsg-stsp-style-5p-diesel-2020-en-baleares-60399339-covo.aspx
60005027.0,SEAT Alhambra 2.0 TDI DSG StSp Style GO,2020,85858,26990,2025-05-30,https://www.coches.net/seat-alhambra-20-tdi-110kw-dsg-stsp-style-go-5p-diesel-2021-en-barcelona-60005027-covo.aspx
60572132.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,58759,32990,2025-05-30,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-zaragoza-60572132-covo.aspx
60421276.0,VOLKSWAGEN Sharan Advance 2.0 TDI,2020,98477,30900,2025-05-30,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-5p-diesel-2020-en-valladolid-60421276-covo.aspx
58303799.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,91350,29990,2025-05-30,https://www.coches.net/volkswagen-sharan-advance-2.0-tdi-110kw-150cv-dsg-5p-diesel-2020-en-valencia-58303799-covo.aspx
59766760.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG,2020,58000,37995,2025-05-30,https://www.coches.net/volkswagen-sharan-sport-2.0-tdi-130kw-177cv-dsg-5p-diesel-2021-en-madrid-59766760-covo.aspx
60200721.0,VOLKSWAGEN Sharan Sport 2.0 TDI,2020,120000,22500,2025-05-30,https://www.coches.net/volkswagen-sharan-sport-20-tdi-110kw-150cv-5p-diesel-2020-en-madrid-60200721-covo.aspx
59763029.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,105000,29990,2025-05-30,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2020-en-alicante-59763029-covo.aspx
59426055.0,SEAT Alhambra 2.0 TDI Eco SS Style Travel Ed,2021,71500,28800,2025-05-30,https://www.coches.net/seat-alhambra-20-tdi-110kw-eco-ss-style-travel-ed-5p-diesel-2020-en-cordoba-59426055-covo.aspx
60138690.0,SEAT Alhambra 2.0 TDI Eco SS Style,2021,110000,22950,2025-05-31,https://www.coches.net/seat-alhambra-20-tdi-110kw-150cv-eco-ss-style-5p-diesel-2021-en-avila-60138690-covo.aspx
60421276.0,VOLKSWAGEN Sharan Advance 2.0 TDI,2020,98477,30900,2025-05-31,https://www.coches.net/volkswagen-sharan-advance-2.0-tdi-110kw-150cv-5p-diesel-2020-en-valladolid-60421276-covo.aspx
60688051.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,84622,31999,2025-05-31,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-navarra-60688051-covo.aspx
60556428.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG,2020,113780,32995,2025-05-31,https://www.coches.net/volkswagen-sharan-sport-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-zaragoza-60556428-covo.aspx
60390387.0,VOLKSWAGEN Sharan Advance 2.0 TDI,2020,99900,27900,2025-05-31,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-5p-diesel-2019-en-valencia-60390387-covo.aspx
60367377.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG 4Motion,2020,92500,38900,2025-05-31,https://www.coches.net/volkswagen-sharan-sport-2.0-tdi-130kw-177cv-dsg-4motion-5p-diesel-2020-en-tarragona-60367377-covo.aspx
60679455.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,84622,31999,2025-05-31,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-guipuzcoa-60679455-covo.aspx
60679419.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,84622,31999,2025-05-31,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-guipuzcoa-60679419-covo.aspx
60678481.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG,2020,104667,32990,2025-05-31,https://www.coches.net/volkswagen-sharan-sport-20-tdi-110kw-150cv-dsg-5p-diesel-2020-en-sevilla-60678481-covo.aspx
60571867.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,58759,32990,2025-05-31,https://www.coches.net/volkswagen-sharan-advance-2.0-tdi-110kw-150cv-dsg-5p-diesel-2020-en-barcelona-60571867-covo.aspx
60570236.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,58759,32990,2025-05-31,https://www.coches.net/volkswagen-sharan-advance-2.0-tdi-110kw-150cv-dsg-5p-diesel-2020-en-valencia-60570236-covo.aspx
60435131.0,VOLKSWAGEN Sharan Edition 2.0 TDI DSG,2020,93696,27470,2025-05-31,https://www.coches.net/volkswagen-sharan-edition-2.0-tdi-110kw-150cv-dsg-5p-diesel-2019-en-vizcaya-60435131-covo.aspx
60572030.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG,2020,68800,32750,2025-05-31,https://www.coches.net/volkswagen-sharan-sport-2.0-tdi-130kw-177cv-dsg-5p-diesel-2020-en-madrid-60572030-covo.aspx
60399339.0,SEAT Alhambra 2.0 TDI DSG StSp Style,2020,97298,25490,2025-05-31,https://www.coches.net/seat-alhambra-20-tdi-110kw-150cv-dsg-stsp-style-5p-diesel-2020-en-baleares-60399339-covo.aspx
60005027.0,SEAT Alhambra 2.0 TDI DSG StSp Style GO,2020,85858,26990,2025-05-31,https://www.coches.net/seat-alhambra-20-tdi-110kw-dsg-stsp-style-go-5p-diesel-2021-en-barcelona-60005027-covo.aspx
60572132.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,58759,32990,2025-05-31,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-zaragoza-60572132-covo.aspx
58303799.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,91350,29990,2025-05-31,https://www.coches.net/volkswagen-sharan-advance-2.0-tdi-110kw-150cv-dsg-5p-diesel-2020-en-valencia-58303799-covo.aspx
59766760.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG,2020,58000,37995,2025-05-31,https://www.coches.net/volkswagen-sharan-sport-2.0-tdi-130kw-177cv-dsg-5p-diesel-2021-en-madrid-59766760-covo.aspx
60200721.0,VOLKSWAGEN Sharan Sport 2.0 TDI,2020,120000,22500,2025-05-31,https://www.coches.net/volkswagen-sharan-sport-20-tdi-110kw-150cv-5p-diesel-2020-en-madrid-60200721-covo.aspx
59763029.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,105000,29990,2025-05-31,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2020-en-alicante-59763029-covo.aspx
59426055.0,SEAT Alhambra 2.0 TDI Eco SS Style Travel Ed,2021,71500,28800,2025-05-31,https://www.coches.net/seat-alhambra-20-tdi-110kw-eco-ss-style-travel-ed-5p-diesel-2020-en-cordoba-59426055-covo.aspx
60421276.0,VOLKSWAGEN Sharan Advance 2.0 TDI,2020,98477,30900,2025-06-01,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-5p-diesel-2020-en-valladolid-60421276-covo.aspx
60696888.0,VOLKSWAGEN Sharan Edition 2.0 TDI,2020,88028,29900,2025-06-01,https://www.coches.net/volkswagen-sharan-edition-20-tdi-110kw-150cv-5p-diesel-2021-en-pontevedra-60696888-covo.aspx
60367377.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG 4Motion,2020,92500,38900,2025-06-01,https://www.coches.net/volkswagen-sharan-sport-2.0-tdi-130kw-177cv-dsg-4motion-5p-diesel-2020-en-tarragona-60367377-covo.aspx
60138690.0,SEAT Alhambra 2.0 TDI Eco SS Style,2021,110000,22950,2025-06-01,https://www.coches.net/seat-alhambra-20-tdi-110kw-150cv-eco-ss-style-5p-diesel-2021-en-avila-60138690-covo.aspx
60688051.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,84622,31999,2025-06-01,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-navarra-60688051-covo.aspx
60556428.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG,2020,113780,32995,2025-06-01,https://www.coches.net/volkswagen-sharan-sport-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-zaragoza-60556428-covo.aspx
60390387.0,VOLKSWAGEN Sharan Advance 2.0 TDI,2020,99900,27900,2025-06-01,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-5p-diesel-2019-en-valencia-60390387-covo.aspx
60679455.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,84622,31999,2025-06-01,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-guipuzcoa-60679455-covo.aspx
60679419.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,84622,31999,2025-06-01,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-guipuzcoa-60679419-covo.aspx
60678481.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG,2020,104667,32990,2025-06-01,https://www.coches.net/volkswagen-sharan-sport-20-tdi-110kw-150cv-dsg-5p-diesel-2020-en-sevilla-60678481-covo.aspx
60571867.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,58759,32990,2025-06-01,https://www.coches.net/volkswagen-sharan-advance-2.0-tdi-110kw-150cv-dsg-5p-diesel-2020-en-barcelona-60571867-covo.aspx
60570236.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,58759,32990,2025-06-01,https://www.coches.net/volkswagen-sharan-advance-2.0-tdi-110kw-150cv-dsg-5p-diesel-2020-en-valencia-60570236-covo.aspx
60435131.0,VOLKSWAGEN Sharan Edition 2.0 TDI DSG,2020,93696,26990,2025-06-01,https://www.coches.net/volkswagen-sharan-edition-20-tdi-110kw-150cv-dsg-5p-diesel-2020-en-vizcaya-60435131-covo.aspx
60005027.0,SEAT Alhambra 2.0 TDI DSG StSp Style GO,2020,85858,26990,2025-06-01,https://www.coches.net/seat-alhambra-20-tdi-110kw-dsg-stsp-style-go-5p-diesel-2021-en-barcelona-60005027-covo.aspx
60572132.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,58759,32990,2025-06-01,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-zaragoza-60572132-covo.aspx
58303799.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,91350,29990,2025-06-01,https://www.coches.net/volkswagen-sharan-advance-2.0-tdi-110kw-150cv-dsg-5p-diesel-2020-en-valencia-58303799-covo.aspx
59766760.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG,2020,58000,37995,2025-06-01,https://www.coches.net/volkswagen-sharan-sport-2.0-tdi-130kw-177cv-dsg-5p-diesel-2021-en-madrid-59766760-covo.aspx
60200721.0,VOLKSWAGEN Sharan Sport 2.0 TDI,2020,120000,22500,2025-06-01,https://www.coches.net/volkswagen-sharan-sport-20-tdi-110kw-150cv-5p-diesel-2020-en-madrid-60200721-covo.aspx
59763029.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,105000,29990,2025-06-01,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2020-en-alicante-59763029-covo.aspx
59426055.0,SEAT Alhambra 2.0 TDI Eco SS Style Travel Ed,2021,71500,28800,2025-06-01,https://www.coches.net/seat-alhambra-20-tdi-110kw-eco-ss-style-travel-ed-5p-diesel-2020-en-cordoba-59426055-covo.aspx
60005027.0,SEAT Alhambra 2.0 TDI DSG StSp Style GO,2020,85858,26990,2025-06-02,https://www.coches.net/seat-alhambra-20-tdi-110kw-dsg-stsp-style-go-5p-diesel-2021-en-barcelona-60005027-covo.aspx
60703482.0,SEAT Alhambra 2.0 TDI DSG StSp Style,2020,97298,25490,2025-06-02,https://www.coches.net/seat-alhambra-20-tdi-110kw-150cv-dsg-stsp-style-5p-diesel-2020-en-baleares-60703482-covo.aspx
60696888.0,VOLKSWAGEN Sharan Edition 2.0 TDI,2020,88028,29900,2025-06-02,https://www.coches.net/volkswagen-sharan-edition-20-tdi-110kw-150cv-5p-diesel-2021-en-pontevedra-60696888-covo.aspx
60367377.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG 4Motion,2020,92500,38900,2025-06-02,https://www.coches.net/volkswagen-sharan-sport-2.0-tdi-130kw-177cv-dsg-4motion-5p-diesel-2020-en-tarragona-60367377-covo.aspx
60421276.0,VOLKSWAGEN Sharan Advance 2.0 TDI,2020,98477,30900,2025-06-02,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-5p-diesel-2020-en-valladolid-60421276-covo.aspx
60138690.0,SEAT Alhambra 2.0 TDI Eco SS Style,2021,110000,22950,2025-06-02,https://www.coches.net/seat-alhambra-20-tdi-110kw-150cv-eco-ss-style-5p-diesel-2021-en-avila-60138690-covo.aspx
60688051.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,84622,31999,2025-06-02,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-navarra-60688051-covo.aspx
60556428.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG,2020,113780,32995,2025-06-02,https://www.coches.net/volkswagen-sharan-sport-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-zaragoza-60556428-covo.aspx
60390387.0,VOLKSWAGEN Sharan Advance 2.0 TDI,2020,99900,27900,2025-06-02,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-5p-diesel-2019-en-valencia-60390387-covo.aspx
60679455.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,84622,31999,2025-06-02,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-guipuzcoa-60679455-covo.aspx
60678481.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG,2020,104667,32990,2025-06-02,https://www.coches.net/volkswagen-sharan-sport-20-tdi-110kw-150cv-dsg-5p-diesel-2020-en-sevilla-60678481-covo.aspx
60679419.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,84622,31999,2025-06-02,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-guipuzcoa-60679419-covo.aspx
60571867.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,58759,32990,2025-06-02,https://www.coches.net/volkswagen-sharan-advance-2.0-tdi-110kw-150cv-dsg-5p-diesel-2020-en-barcelona-60571867-covo.aspx
60570236.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,58759,32990,2025-06-02,https://www.coches.net/volkswagen-sharan-advance-2.0-tdi-110kw-150cv-dsg-5p-diesel-2020-en-valencia-60570236-covo.aspx
60435131.0,VOLKSWAGEN Sharan Edition 2.0 TDI DSG,2020,93696,26990,2025-06-02,https://www.coches.net/volkswagen-sharan-edition-20-tdi-110kw-150cv-dsg-5p-diesel-2020-en-vizcaya-60435131-covo.aspx
60572132.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,58759,32990,2025-06-02,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-zaragoza-60572132-covo.aspx
58303799.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,91350,29990,2025-06-02,https://www.coches.net/volkswagen-sharan-advance-2.0-tdi-110kw-150cv-dsg-5p-diesel-2020-en-valencia-58303799-covo.aspx
59766760.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG,2020,58000,37995,2025-06-02,https://www.coches.net/volkswagen-sharan-sport-2.0-tdi-130kw-177cv-dsg-5p-diesel-2021-en-madrid-59766760-covo.aspx
60200721.0,VOLKSWAGEN Sharan Sport 2.0 TDI,2020,120000,22500,2025-06-02,https://www.coches.net/volkswagen-sharan-sport-20-tdi-110kw-150cv-5p-diesel-2020-en-madrid-60200721-covo.aspx
59763029.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,105000,29990,2025-06-02,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2020-en-alicante-59763029-covo.aspx
59426055.0,SEAT Alhambra 2.0 TDI Eco SS Style Travel Ed,2021,71500,28800,2025-06-02,https://www.coches.net/seat-alhambra-20-tdi-110kw-eco-ss-style-travel-ed-5p-diesel-2020-en-cordoba-59426055-covo.aspx
60390387.0,VOLKSWAGEN Sharan Advance 2.0 TDI,2020,99900,27900,2025-06-03,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-5p-diesel-2019-en-valencia-60390387-covo.aspx
60556428.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG,2020,113780,32995,2025-06-03,https://www.coches.net/volkswagen-sharan-sport-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-zaragoza-60556428-covo.aspx
60005027.0,SEAT Alhambra 2.0 TDI DSG StSp Style GO,2020,85858,26990,2025-06-03,https://www.coches.net/seat-alhambra-20-tdi-110kw-dsg-stsp-style-go-5p-diesel-2021-en-barcelona-60005027-covo.aspx
60703482.0,SEAT Alhambra 2.0 TDI DSG StSp Style,2020,97298,25490,2025-06-03,https://www.coches.net/seat-alhambra-20-tdi-110kw-150cv-dsg-stsp-style-5p-diesel-2020-en-baleares-60703482-covo.aspx
60696888.0,VOLKSWAGEN Sharan Edition 2.0 TDI,2020,88028,29900,2025-06-03,https://www.coches.net/volkswagen-sharan-edition-20-tdi-110kw-150cv-5p-diesel-2021-en-pontevedra-60696888-covo.aspx
60367377.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG 4Motion,2020,92500,38900,2025-06-03,https://www.coches.net/volkswagen-sharan-sport-2.0-tdi-130kw-177cv-dsg-4motion-5p-diesel-2020-en-tarragona-60367377-covo.aspx
60421276.0,VOLKSWAGEN Sharan Advance 2.0 TDI,2020,98477,30900,2025-06-03,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-5p-diesel-2020-en-valladolid-60421276-covo.aspx
60138690.0,SEAT Alhambra 2.0 TDI Eco SS Style,2021,110000,22950,2025-06-03,https://www.coches.net/seat-alhambra-20-tdi-110kw-150cv-eco-ss-style-5p-diesel-2021-en-avila-60138690-covo.aspx
60688051.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,84622,31999,2025-06-03,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-navarra-60688051-covo.aspx
60678481.0,VOLKSWAGEN Sharan Sport 2.0 TDI DSG,2020,104667,32990,2025-06-03,https://www.coches.net/volkswagen-sharan-sport-20-tdi-110kw-150cv-dsg-5p-diesel-2020-en-sevilla-60678481-covo.aspx
60679455.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,84622,31999,2025-06-03,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-guipuzcoa-60679455-covo.aspx
60679419.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,84622,31999,2025-06-03,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-guipuzcoa-60679419-covo.aspx
60571867.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,58759,32990,2025-06-03,https://www.coches.net/volkswagen-sharan-advance-2.0-tdi-110kw-150cv-dsg-5p-diesel-2020-en-barcelona-60571867-covo.aspx
60570236.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,58759,32990,2025-06-03,https://www.coches.net/volkswagen-sharan-advance-2.0-tdi-110kw-150cv-dsg-5p-diesel-2020-en-valencia-60570236-covo.aspx
60435131.0,VOLKSWAGEN Sharan Edition 2.0 TDI DSG,2020,93696,26990,2025-06-03,https://www.coches.net/volkswagen-sharan-edition-20-tdi-110kw-150cv-dsg-5p-diesel-2020-en-vizcaya-60435131-covo.aspx
60572132.0,VOLKSWAGEN Sharan Advance 2.0 TDI DSG,2020,58759,32990,2025-06-03,https://www.coches.net/volkswagen-sharan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2021-en-zaragoza-60572132-covo.aspx
